,rt_high_95,rt_low_95,rt_most_likely,rt_most_likely_growth,rt_most_likely_mavg,rt_most_likely_mavg_100k,last_updated,state_num_id,data_last_refreshed,state_id
261,4.04,0.61,2.09,estabilizando,2.3,2.3,2020-03-31,12,2020-12-14 12:37:51,AC
262,3.92,0.61,2.04,estabilizando,2.2,2.2,2020-04-01,12,2020-12-14 12:37:51,AC
263,3.83,0.63,2.0,estabilizando,2.2,2.2,2020-04-02,12,2020-12-14 12:37:51,AC
264,3.71,0.6,1.96,estabilizando,2.1,2.1,2020-04-03,12,2020-12-14 12:37:51,AC
265,3.52,0.56,1.84,estabilizando,2.0,2.0,2020-04-04,12,2020-12-14 12:37:51,AC
266,3.47,0.56,1.83,estabilizando,2.0,2.0,2020-04-05,12,2020-12-14 12:37:51,AC
267,3.41,0.54,1.81,estabilizando,1.9,1.9,2020-04-06,12,2020-12-14 12:37:51,AC
268,3.4,0.58,1.79,estabilizando,1.9,1.9,2020-04-07,12,2020-12-14 12:37:51,AC
269,3.36,0.58,1.78,estabilizando,1.9,1.9,2020-04-08,12,2020-12-14 12:37:51,AC
270,3.28,0.53,1.76,estabilizando,1.8,1.8,2020-04-09,12,2020-12-14 12:37:51,AC
271,3.35,0.59,1.82,estabilizando,1.8,1.8,2020-04-10,12,2020-12-14 12:37:51,AC
272,3.36,0.6,1.87,estabilizando,1.8,1.8,2020-04-11,12,2020-12-14 12:37:51,AC
273,3.39,0.66,1.91,estabilizando,1.8,1.8,2020-04-12,12,2020-12-14 12:37:51,AC
274,3.29,0.64,1.87,estabilizando,1.8,1.8,2020-04-13,12,2020-12-14 12:37:51,AC
275,3.3000000000000003,0.6900000000000001,1.89,estabilizando,1.8,1.8,2020-04-14,12,2020-12-14 12:37:51,AC
276,3.27,0.71,1.91,estabilizando,1.9,1.9,2020-04-15,12,2020-12-14 12:37:51,AC
277,3.24,0.74,1.92,estabilizando,1.9,1.9,2020-04-16,12,2020-12-14 12:37:51,AC
278,3.17,0.73,1.92,estabilizando,1.9,1.9,2020-04-17,12,2020-12-14 12:37:51,AC
279,3.12,0.75,1.92,estabilizando,1.9,1.9,2020-04-18,12,2020-12-14 12:37:51,AC
280,3.09,0.8,1.91,estabilizando,1.9,1.9,2020-04-19,12,2020-12-14 12:37:51,AC
281,3.09,0.86,1.94,estabilizando,1.9,1.9,2020-04-20,12,2020-12-14 12:37:51,AC
282,3.0,0.85,1.91,estabilizando,1.9,1.9,2020-04-21,12,2020-12-14 12:37:51,AC
283,2.94,0.87,1.89,estabilizando,1.9,1.9,2020-04-22,12,2020-12-14 12:37:51,AC
284,2.82,0.8300000000000001,1.82,estabilizando,1.9,1.9,2020-04-23,12,2020-12-14 12:37:51,AC
285,2.75,0.8200000000000001,1.8,estabilizando,1.9,1.9,2020-04-24,12,2020-12-14 12:37:51,AC
286,2.67,0.81,1.75,estabilizando,1.9,1.9,2020-04-25,12,2020-12-14 12:37:51,AC
287,2.63,0.8300000000000001,1.74,estabilizando,1.8,1.8,2020-04-26,12,2020-12-14 12:37:51,AC
288,2.58,0.8300000000000001,1.72,estabilizando,1.8,1.8,2020-04-27,12,2020-12-14 12:37:51,AC
289,2.56,0.86,1.73,estabilizando,1.8,1.8,2020-04-28,12,2020-12-14 12:37:51,AC
290,2.58,0.92,1.78,estabilizando,1.8,1.8,2020-04-29,12,2020-12-14 12:37:51,AC
291,2.61,1.0,1.83,estabilizando,1.8,1.8,2020-04-30,12,2020-12-14 12:37:51,AC
292,2.66,1.11,1.91,estabilizando,1.8,1.8,2020-05-01,12,2020-12-14 12:37:51,AC
293,2.7,1.22,1.97,estabilizando,1.8,1.8,2020-05-02,12,2020-12-14 12:37:51,AC
294,2.7,1.29,2.03,estabilizando,1.9,1.9,2020-05-03,12,2020-12-14 12:37:51,AC
295,2.7,1.37,2.05,estabilizando,1.9,1.9,2020-05-04,12,2020-12-14 12:37:51,AC
296,2.66,1.4,2.07,estabilizando,1.9,1.9,2020-05-05,12,2020-12-14 12:37:51,AC
297,2.63,1.45,2.05,estabilizando,2.0,2.0,2020-05-06,12,2020-12-14 12:37:51,AC
298,2.5500000000000003,1.43,2.03,estabilizando,2.0,2.0,2020-05-07,12,2020-12-14 12:37:51,AC
299,2.49,1.44,1.98,estabilizando,2.0,2.0,2020-05-08,12,2020-12-14 12:37:51,AC
300,2.39,1.39,1.93,estabilizando,2.0,2.0,2020-05-09,12,2020-12-14 12:37:51,AC
301,2.31,1.36,1.87,estabilizando,2.0,2.0,2020-05-10,12,2020-12-14 12:37:51,AC
302,2.22,1.32,1.79,estabilizando,2.0,2.0,2020-05-11,12,2020-12-14 12:37:51,AC
303,2.13,1.27,1.71,estabilizando,1.9,1.9,2020-05-12,12,2020-12-14 12:37:51,AC
304,2.03,1.2,1.64,estabilizando,1.8,1.8,2020-05-13,12,2020-12-14 12:37:51,AC
305,1.96,1.16,1.57,estabilizando,1.8,1.8,2020-05-14,12,2020-12-14 12:37:51,AC
306,1.88,1.1,1.51,estabilizando,1.7,1.7,2020-05-15,12,2020-12-14 12:37:51,AC
307,1.83,1.07,1.48,estabilizando,1.7,1.7,2020-05-16,12,2020-12-14 12:37:51,AC
308,1.83,1.09,1.48,estabilizando,1.6,1.6,2020-05-17,12,2020-12-14 12:37:51,AC
309,1.86,1.14,1.52,estabilizando,1.6,1.6,2020-05-18,12,2020-12-14 12:37:51,AC
310,1.9,1.2,1.58,estabilizando,1.5,1.5,2020-05-19,12,2020-12-14 12:37:51,AC
311,1.97,1.3,1.65,estabilizando,1.5,1.5,2020-05-20,12,2020-12-14 12:37:51,AC
312,2.01,1.36,1.71,estabilizando,1.6,1.6,2020-05-21,12,2020-12-14 12:37:51,AC
313,2.05,1.43,1.76,estabilizando,1.6,1.6,2020-05-22,12,2020-12-14 12:37:51,AC
314,2.07,1.48,1.79,estabilizando,1.6,1.6,2020-05-23,12,2020-12-14 12:37:51,AC
315,2.06,1.5,1.79,estabilizando,1.7,1.7,2020-05-24,12,2020-12-14 12:37:51,AC
316,2.02,1.48,1.77,estabilizando,1.7,1.7,2020-05-25,12,2020-12-14 12:37:51,AC
317,1.97,1.45,1.73,estabilizando,1.7,1.7,2020-05-26,12,2020-12-14 12:37:51,AC
318,1.91,1.41,1.69,estabilizando,1.7,1.7,2020-05-27,12,2020-12-14 12:37:51,AC
319,1.85,1.37,1.63,estabilizando,1.7,1.7,2020-05-28,12,2020-12-14 12:37:51,AC
320,1.79,1.33,1.57,estabilizando,1.7,1.7,2020-05-29,12,2020-12-14 12:37:51,AC
321,1.71,1.26,1.51,estabilizando,1.7,1.7,2020-05-30,12,2020-12-14 12:37:51,AC
322,1.64,1.2,1.44,estabilizando,1.6,1.6,2020-05-31,12,2020-12-14 12:37:51,AC
323,1.57,1.14,1.38,estabilizando,1.6,1.6,2020-06-01,12,2020-12-14 12:37:51,AC
324,1.52,1.1,1.33,estabilizando,1.5,1.5,2020-06-02,12,2020-12-14 12:37:51,AC
325,1.49,1.08,1.29,estabilizando,1.4,1.4,2020-06-03,12,2020-12-14 12:37:51,AC
326,1.45,1.04,1.27,estabilizando,1.4,1.4,2020-06-04,12,2020-12-14 12:37:51,AC
327,1.45,1.05,1.26,estabilizando,1.4,1.4,2020-06-05,12,2020-12-14 12:37:51,AC
328,1.44,1.04,1.26,estabilizando,1.3,1.3,2020-06-06,12,2020-12-14 12:37:51,AC
329,1.45,1.06,1.27,estabilizando,1.3,1.3,2020-06-07,12,2020-12-14 12:37:51,AC
330,1.46,1.07,1.28,estabilizando,1.3,1.3,2020-06-08,12,2020-12-14 12:37:51,AC
331,1.46,1.08,1.29,estabilizando,1.3,1.3,2020-06-09,12,2020-12-14 12:37:51,AC
332,1.46,1.08,1.29,estabilizando,1.3,1.3,2020-06-10,12,2020-12-14 12:37:51,AC
333,1.45,1.08,1.28,estabilizando,1.3,1.3,2020-06-11,12,2020-12-14 12:37:51,AC
334,1.42,1.05,1.26,estabilizando,1.3,1.3,2020-06-12,12,2020-12-14 12:37:51,AC
335,1.41,1.05,1.24,estabilizando,1.3,1.3,2020-06-13,12,2020-12-14 12:37:51,AC
336,1.38,1.02,1.22,estabilizando,1.3,1.3,2020-06-14,12,2020-12-14 12:37:51,AC
337,1.37,1.02,1.2,estabilizando,1.3,1.3,2020-06-15,12,2020-12-14 12:37:51,AC
338,1.35,1.0,1.19,estabilizando,1.2,1.2,2020-06-16,12,2020-12-14 12:37:51,AC
339,1.33,0.98,1.18,estabilizando,1.2,1.2,2020-06-17,12,2020-12-14 12:37:51,AC
340,1.33,0.98,1.17,estabilizando,1.2,1.2,2020-06-18,12,2020-12-14 12:37:51,AC
341,1.33,0.99,1.17,estabilizando,1.2,1.2,2020-06-19,12,2020-12-14 12:37:51,AC
342,1.33,0.99,1.17,estabilizando,1.2,1.2,2020-06-20,12,2020-12-14 12:37:51,AC
343,1.32,0.98,1.17,estabilizando,1.2,1.2,2020-06-21,12,2020-12-14 12:37:51,AC
344,1.32,0.98,1.17,estabilizando,1.2,1.2,2020-06-22,12,2020-12-14 12:37:51,AC
345,1.32,0.99,1.16,estabilizando,1.2,1.2,2020-06-23,12,2020-12-14 12:37:51,AC
346,1.31,0.98,1.16,estabilizando,1.2,1.2,2020-06-24,12,2020-12-14 12:37:51,AC
347,1.3,0.97,1.15,estabilizando,1.2,1.2,2020-06-25,12,2020-12-14 12:37:51,AC
348,1.29,0.96,1.14,estabilizando,1.2,1.2,2020-06-26,12,2020-12-14 12:37:51,AC
349,1.28,0.95,1.14,estabilizando,1.2,1.2,2020-06-27,12,2020-12-14 12:37:51,AC
350,1.29,0.97,1.13,estabilizando,1.1,1.1,2020-06-28,12,2020-12-14 12:37:51,AC
351,1.28,0.96,1.13,estabilizando,1.1,1.1,2020-06-29,12,2020-12-14 12:37:51,AC
352,1.27,0.95,1.12,estabilizando,1.1,1.1,2020-06-30,12,2020-12-14 12:37:51,AC
353,1.26,0.94,1.12,estabilizando,1.1,1.1,2020-07-01,12,2020-12-14 12:37:51,AC
354,1.26,0.94,1.12,estabilizando,1.1,1.1,2020-07-02,12,2020-12-14 12:37:51,AC
355,1.25,0.93,1.11,estabilizando,1.1,1.1,2020-07-03,12,2020-12-14 12:37:51,AC
356,1.25,0.93,1.11,estabilizando,1.1,1.1,2020-07-04,12,2020-12-14 12:37:51,AC
357,1.24,0.92,1.11,estabilizando,1.1,1.1,2020-07-05,12,2020-12-14 12:37:51,AC
358,1.25,0.94,1.1,estabilizando,1.1,1.1,2020-07-06,12,2020-12-14 12:37:51,AC
359,1.25,0.94,1.1,estabilizando,1.1,1.1,2020-07-07,12,2020-12-14 12:37:51,AC
360,1.24,0.93,1.1,estabilizando,1.1,1.1,2020-07-08,12,2020-12-14 12:37:51,AC
361,1.24,0.93,1.09,estabilizando,1.1,1.1,2020-07-09,12,2020-12-14 12:37:51,AC
362,1.23,0.92,1.09,estabilizando,1.1,1.1,2020-07-10,12,2020-12-14 12:37:51,AC
363,1.23,0.92,1.09,estabilizando,1.1,1.1,2020-07-11,12,2020-12-14 12:37:51,AC
364,1.23,0.92,1.09,estabilizando,1.1,1.1,2020-07-12,12,2020-12-14 12:37:51,AC
365,1.23,0.92,1.09,estabilizando,1.1,1.1,2020-07-13,12,2020-12-14 12:37:51,AC
366,1.22,0.91,1.08,estabilizando,1.1,1.1,2020-07-14,12,2020-12-14 12:37:51,AC
367,1.21,0.9,1.07,estabilizando,1.1,1.1,2020-07-15,12,2020-12-14 12:37:51,AC
368,1.2,0.89,1.06,estabilizando,1.1,1.1,2020-07-16,12,2020-12-14 12:37:51,AC
369,1.19,0.88,1.05,estabilizando,1.1,1.1,2020-07-17,12,2020-12-14 12:37:51,AC
370,1.18,0.87,1.04,estabilizando,1.1,1.1,2020-07-18,12,2020-12-14 12:37:51,AC
371,1.18,0.87,1.04,estabilizando,1.1,1.1,2020-07-19,12,2020-12-14 12:37:51,AC
372,1.18,0.87,1.04,estabilizando,1.1,1.1,2020-07-20,12,2020-12-14 12:37:51,AC
373,1.18,0.87,1.04,estabilizando,1.0,1.0,2020-07-21,12,2020-12-14 12:37:51,AC
374,1.19,0.88,1.05,estabilizando,1.0,1.0,2020-07-22,12,2020-12-14 12:37:51,AC
375,1.19,0.88,1.05,estabilizando,1.0,1.0,2020-07-23,12,2020-12-14 12:37:51,AC
376,1.19,0.88,1.06,estabilizando,1.0,1.0,2020-07-24,12,2020-12-14 12:37:51,AC
377,1.19,0.88,1.06,estabilizando,1.0,1.0,2020-07-25,12,2020-12-14 12:37:51,AC
378,1.19,0.88,1.06,estabilizando,1.1,1.1,2020-07-26,12,2020-12-14 12:37:51,AC
379,1.19,0.88,1.06,estabilizando,1.1,1.1,2020-07-27,12,2020-12-14 12:37:51,AC
380,1.19,0.88,1.05,estabilizando,1.1,1.1,2020-07-28,12,2020-12-14 12:37:51,AC
381,1.19,0.88,1.05,estabilizando,1.1,1.1,2020-07-29,12,2020-12-14 12:37:51,AC
382,1.18,0.87,1.05,estabilizando,1.1,1.1,2020-07-30,12,2020-12-14 12:37:51,AC
383,1.18,0.87,1.05,estabilizando,1.1,1.1,2020-07-31,12,2020-12-14 12:37:51,AC
384,1.19,0.89,1.04,estabilizando,1.1,1.1,2020-08-01,12,2020-12-14 12:37:51,AC
385,1.18,0.87,1.05,estabilizando,1.1,1.1,2020-08-02,12,2020-12-14 12:37:51,AC
386,1.2,0.9,1.06,estabilizando,1.1,1.1,2020-08-03,12,2020-12-14 12:37:51,AC
387,1.21,0.91,1.06,estabilizando,1.1,1.1,2020-08-04,12,2020-12-14 12:37:51,AC
388,1.21,0.91,1.07,estabilizando,1.1,1.1,2020-08-05,12,2020-12-14 12:37:51,AC
389,1.21,0.91,1.07,estabilizando,1.1,1.1,2020-08-06,12,2020-12-14 12:37:51,AC
390,1.21,0.91,1.07,estabilizando,1.1,1.1,2020-08-07,12,2020-12-14 12:37:51,AC
391,1.2,0.9,1.06,estabilizando,1.1,1.1,2020-08-08,12,2020-12-14 12:37:51,AC
392,1.19,0.89,1.05,estabilizando,1.1,1.1,2020-08-09,12,2020-12-14 12:37:51,AC
393,1.17,0.87,1.03,estabilizando,1.1,1.1,2020-08-10,12,2020-12-14 12:37:51,AC
394,1.16,0.86,1.02,estabilizando,1.1,1.1,2020-08-11,12,2020-12-14 12:37:51,AC
395,1.15,0.85,1.01,estabilizando,1.0,1.0,2020-08-12,12,2020-12-14 12:37:51,AC
396,1.14,0.84,1.0,estabilizando,1.0,1.0,2020-08-13,12,2020-12-14 12:37:51,AC
397,1.14,0.84,1.0,estabilizando,1.0,1.0,2020-08-14,12,2020-12-14 12:37:51,AC
398,1.14,0.84,1.0,estabilizando,1.0,1.0,2020-08-15,12,2020-12-14 12:37:51,AC
399,1.15,0.85,1.0,estabilizando,1.0,1.0,2020-08-16,12,2020-12-14 12:37:51,AC
400,1.15,0.85,1.01,estabilizando,1.0,1.0,2020-08-17,12,2020-12-14 12:37:51,AC
401,1.14,0.8300000000000001,1.01,estabilizando,1.0,1.0,2020-08-18,12,2020-12-14 12:37:51,AC
402,1.14,0.8300000000000001,1.01,estabilizando,1.0,1.0,2020-08-19,12,2020-12-14 12:37:51,AC
403,1.14,0.8300000000000001,1.01,estabilizando,1.0,1.0,2020-08-20,12,2020-12-14 12:37:51,AC
404,1.14,0.8300000000000001,1.01,estabilizando,1.0,1.0,2020-08-21,12,2020-12-14 12:37:51,AC
405,1.14,0.8300000000000001,1.01,estabilizando,1.0,1.0,2020-08-22,12,2020-12-14 12:37:51,AC
406,1.14,0.8300000000000001,1.01,estabilizando,1.0,1.0,2020-08-23,12,2020-12-14 12:37:51,AC
407,1.14,0.8300000000000001,1.01,estabilizando,1.0,1.0,2020-08-24,12,2020-12-14 12:37:51,AC
408,1.14,0.8300000000000001,1.0,estabilizando,1.0,1.0,2020-08-25,12,2020-12-14 12:37:51,AC
409,1.14,0.8300000000000001,1.0,estabilizando,1.0,1.0,2020-08-26,12,2020-12-14 12:37:51,AC
410,1.14,0.8300000000000001,1.0,estabilizando,1.0,1.0,2020-08-27,12,2020-12-14 12:37:51,AC
411,1.14,0.8300000000000001,1.0,estabilizando,1.0,1.0,2020-08-28,12,2020-12-14 12:37:51,AC
412,1.13,0.8200000000000001,0.99,estabilizando,1.0,1.0,2020-08-29,12,2020-12-14 12:37:51,AC
413,1.13,0.8200000000000001,0.99,estabilizando,1.0,1.0,2020-08-30,12,2020-12-14 12:37:51,AC
414,1.13,0.8200000000000001,0.99,estabilizando,1.0,1.0,2020-08-31,12,2020-12-14 12:37:51,AC
415,1.13,0.8200000000000001,0.99,estabilizando,1.0,1.0,2020-09-01,12,2020-12-14 12:37:51,AC
416,1.13,0.8200000000000001,0.99,estabilizando,1.0,1.0,2020-09-02,12,2020-12-14 12:37:51,AC
417,1.13,0.8200000000000001,0.98,estabilizando,1.0,1.0,2020-09-03,12,2020-12-14 12:37:51,AC
418,1.13,0.8200000000000001,0.98,estabilizando,1.0,1.0,2020-09-04,12,2020-12-14 12:37:51,AC
419,1.13,0.8200000000000001,0.98,estabilizando,1.0,1.0,2020-09-05,12,2020-12-14 12:37:51,AC
420,1.11,0.79,0.98,estabilizando,1.0,1.0,2020-09-06,12,2020-12-14 12:37:51,AC
421,1.11,0.79,0.97,estabilizando,1.0,1.0,2020-09-07,12,2020-12-14 12:37:51,AC
422,1.11,0.79,0.97,estabilizando,1.0,1.0,2020-09-08,12,2020-12-14 12:37:51,AC
423,1.11,0.79,0.97,estabilizando,1.0,1.0,2020-09-09,12,2020-12-14 12:37:51,AC
424,1.11,0.79,0.97,estabilizando,1.0,1.0,2020-09-10,12,2020-12-14 12:37:51,AC
425,1.11,0.79,0.97,estabilizando,1.0,1.0,2020-09-11,12,2020-12-14 12:37:51,AC
426,1.12,0.8,0.97,estabilizando,1.0,1.0,2020-09-12,12,2020-12-14 12:37:51,AC
427,1.12,0.8,0.97,estabilizando,1.0,1.0,2020-09-13,12,2020-12-14 12:37:51,AC
428,1.12,0.8,0.98,estabilizando,1.0,1.0,2020-09-14,12,2020-12-14 12:37:51,AC
429,1.13,0.81,0.98,estabilizando,1.0,1.0,2020-09-15,12,2020-12-14 12:37:51,AC
430,1.13,0.81,0.98,estabilizando,1.0,1.0,2020-09-16,12,2020-12-14 12:37:51,AC
431,1.14,0.8200000000000001,0.99,estabilizando,1.0,1.0,2020-09-17,12,2020-12-14 12:37:51,AC
432,1.14,0.8200000000000001,0.99,estabilizando,1.0,1.0,2020-09-18,12,2020-12-14 12:37:51,AC
433,1.14,0.8200000000000001,0.99,estabilizando,1.0,1.0,2020-09-19,12,2020-12-14 12:37:51,AC
434,1.15,0.8300000000000001,1.0,estabilizando,1.0,1.0,2020-09-20,12,2020-12-14 12:37:51,AC
435,1.15,0.8300000000000001,1.0,estabilizando,1.0,1.0,2020-09-21,12,2020-12-14 12:37:51,AC
436,1.15,0.8300000000000001,0.99,estabilizando,1.0,1.0,2020-09-22,12,2020-12-14 12:37:51,AC
437,1.15,0.8300000000000001,0.99,estabilizando,1.0,1.0,2020-09-23,12,2020-12-14 12:37:51,AC
438,1.14,0.8200000000000001,0.99,estabilizando,1.0,1.0,2020-09-24,12,2020-12-14 12:37:51,AC
439,1.14,0.8200000000000001,0.98,estabilizando,1.0,1.0,2020-09-25,12,2020-12-14 12:37:51,AC
440,1.13,0.8,0.98,estabilizando,1.0,1.0,2020-09-26,12,2020-12-14 12:37:51,AC
441,1.13,0.8,0.98,estabilizando,1.0,1.0,2020-09-27,12,2020-12-14 12:37:51,AC
442,1.13,0.8,0.98,estabilizando,1.0,1.0,2020-09-28,12,2020-12-14 12:37:51,AC
443,1.13,0.8,0.98,estabilizando,1.0,1.0,2020-09-29,12,2020-12-14 12:37:51,AC
444,1.13,0.8,0.99,estabilizando,1.0,1.0,2020-09-30,12,2020-12-14 12:37:51,AC
445,1.13,0.8,0.99,estabilizando,1.0,1.0,2020-10-01,12,2020-12-14 12:37:51,AC
446,1.13,0.8,0.99,estabilizando,1.0,1.0,2020-10-02,12,2020-12-14 12:37:51,AC
447,1.13,0.8,0.99,estabilizando,1.0,1.0,2020-10-03,12,2020-12-14 12:37:51,AC
448,1.13,0.8,0.98,estabilizando,1.0,1.0,2020-10-04,12,2020-12-14 12:37:51,AC
449,1.13,0.8,0.98,estabilizando,1.0,1.0,2020-10-05,12,2020-12-14 12:37:51,AC
450,1.12,0.79,0.97,estabilizando,1.0,1.0,2020-10-06,12,2020-12-14 12:37:51,AC
451,1.11,0.78,0.96,estabilizando,1.0,1.0,2020-10-07,12,2020-12-14 12:37:51,AC
452,1.1,0.77,0.95,estabilizando,1.0,1.0,2020-10-08,12,2020-12-14 12:37:51,AC
453,1.1,0.77,0.94,estabilizando,1.0,1.0,2020-10-09,12,2020-12-14 12:37:51,AC
454,1.09,0.76,0.94,estabilizando,1.0,1.0,2020-10-10,12,2020-12-14 12:37:51,AC
455,1.1,0.77,0.94,estabilizando,1.0,1.0,2020-10-11,12,2020-12-14 12:37:51,AC
456,1.09,0.75,0.94,estabilizando,0.9,0.9,2020-10-12,12,2020-12-14 12:37:51,AC
457,1.1,0.76,0.94,estabilizando,0.9,0.9,2020-10-13,12,2020-12-14 12:37:51,AC
458,1.1,0.76,0.95,estabilizando,0.9,0.9,2020-10-14,12,2020-12-14 12:37:51,AC
459,1.11,0.77,0.96,estabilizando,0.9,0.9,2020-10-15,12,2020-12-14 12:37:51,AC
460,1.12,0.78,0.96,estabilizando,0.9,0.9,2020-10-16,12,2020-12-14 12:37:51,AC
461,1.12,0.78,0.97,estabilizando,1.0,1.0,2020-10-17,12,2020-12-14 12:37:51,AC
462,1.13,0.79,0.97,estabilizando,1.0,1.0,2020-10-18,12,2020-12-14 12:37:51,AC
463,1.13,0.79,0.97,estabilizando,1.0,1.0,2020-10-19,12,2020-12-14 12:37:51,AC
464,1.13,0.79,0.97,estabilizando,1.0,1.0,2020-10-20,12,2020-12-14 12:37:51,AC
465,1.13,0.79,0.97,estabilizando,1.0,1.0,2020-10-21,12,2020-12-14 12:37:51,AC
466,1.12,0.78,0.96,estabilizando,1.0,1.0,2020-10-22,12,2020-12-14 12:37:51,AC
467,1.12,0.78,0.96,estabilizando,1.0,1.0,2020-10-23,12,2020-12-14 12:37:51,AC
468,1.12,0.78,0.96,estabilizando,1.0,1.0,2020-10-24,12,2020-12-14 12:37:51,AC
469,1.13,0.79,0.96,estabilizando,1.0,1.0,2020-10-25,12,2020-12-14 12:37:51,AC
470,1.12,0.77,0.96,estabilizando,1.0,1.0,2020-10-26,12,2020-12-14 12:37:51,AC
471,1.12,0.77,0.96,estabilizando,1.0,1.0,2020-10-27,12,2020-12-14 12:37:51,AC
472,1.12,0.77,0.97,estabilizando,1.0,1.0,2020-10-28,12,2020-12-14 12:37:51,AC
473,1.12,0.77,0.97,estabilizando,1.0,1.0,2020-10-29,12,2020-12-14 12:37:51,AC
474,1.13,0.78,0.97,estabilizando,1.0,1.0,2020-10-30,12,2020-12-14 12:37:51,AC
475,1.13,0.78,0.97,estabilizando,1.0,1.0,2020-10-31,12,2020-12-14 12:37:51,AC
476,1.13,0.78,0.97,estabilizando,1.0,1.0,2020-11-01,12,2020-12-14 12:37:51,AC
477,1.13,0.78,0.97,estabilizando,1.0,1.0,2020-11-02,12,2020-12-14 12:37:51,AC
478,1.13,0.78,0.97,estabilizando,1.0,1.0,2020-11-03,12,2020-12-14 12:37:51,AC
479,1.13,0.78,0.97,estabilizando,1.0,1.0,2020-11-04,12,2020-12-14 12:37:51,AC
480,1.14,0.79,0.98,estabilizando,1.0,1.0,2020-11-05,12,2020-12-14 12:37:51,AC
481,1.14,0.79,0.98,estabilizando,1.0,1.0,2020-11-06,12,2020-12-14 12:37:51,AC
482,1.15,0.8,0.99,estabilizando,1.0,1.0,2020-11-07,12,2020-12-14 12:37:51,AC
483,1.16,0.81,1.0,estabilizando,1.0,1.0,2020-11-08,12,2020-12-14 12:37:51,AC
484,1.17,0.8200000000000001,1.01,estabilizando,1.0,1.0,2020-11-09,12,2020-12-14 12:37:51,AC
485,1.18,0.8300000000000001,1.02,estabilizando,1.0,1.0,2020-11-10,12,2020-12-14 12:37:51,AC
486,1.19,0.84,1.03,estabilizando,1.0,1.0,2020-11-11,12,2020-12-14 12:37:51,AC
487,1.21,0.86,1.05,estabilizando,1.0,1.0,2020-11-12,12,2020-12-14 12:37:51,AC
488,1.22,0.87,1.06,estabilizando,1.0,1.0,2020-11-13,12,2020-12-14 12:37:51,AC
489,1.24,0.9,1.07,estabilizando,1.0,1.0,2020-11-14,12,2020-12-14 12:37:51,AC
490,1.24,0.9,1.08,estabilizando,1.0,1.0,2020-11-15,12,2020-12-14 12:37:51,AC
491,1.24,0.9,1.09,estabilizando,1.1,1.1,2020-11-16,12,2020-12-14 12:37:51,AC
492,1.24,0.9,1.09,estabilizando,1.1,1.1,2020-11-17,12,2020-12-14 12:37:51,AC
493,1.24,0.9,1.09,estabilizando,1.1,1.1,2020-11-18,12,2020-12-14 12:37:51,AC
494,1.23,0.89,1.08,estabilizando,1.1,1.1,2020-11-19,12,2020-12-14 12:37:51,AC
495,1.24,0.91,1.08,estabilizando,1.1,1.1,2020-11-20,12,2020-12-14 12:37:51,AC
496,1.23,0.9,1.08,estabilizando,1.1,1.1,2020-11-21,12,2020-12-14 12:37:51,AC
497,1.23,0.9,1.08,estabilizando,1.1,1.1,2020-11-22,12,2020-12-14 12:37:51,AC
498,1.22,0.89,1.07,estabilizando,1.1,1.1,2020-11-23,12,2020-12-14 12:37:51,AC
499,1.22,0.89,1.07,estabilizando,1.1,1.1,2020-11-24,12,2020-12-14 12:37:51,AC
500,1.21,0.88,1.07,estabilizando,1.1,1.1,2020-11-25,12,2020-12-14 12:37:51,AC
501,1.21,0.88,1.07,estabilizando,1.1,1.1,2020-11-26,12,2020-12-14 12:37:51,AC
502,1.22,0.9,1.06,estabilizando,1.1,1.1,2020-11-27,12,2020-12-14 12:37:51,AC
503,1.21,0.89,1.06,estabilizando,1.1,1.1,2020-11-28,12,2020-12-14 12:37:51,AC
504,1.21,0.89,1.06,estabilizando,1.1,1.1,2020-11-29,12,2020-12-14 12:37:51,AC
505,1.21,0.89,1.06,estabilizando,1.1,1.1,2020-11-30,12,2020-12-14 12:37:51,AC
506,1.21,0.89,1.06,estabilizando,1.1,1.1,2020-12-01,12,2020-12-14 12:37:51,AC
507,1.21,0.89,1.06,estabilizando,1.1,1.1,2020-12-02,12,2020-12-14 12:37:51,AC
508,1.21,0.89,1.06,estabilizando,1.1,1.1,2020-12-03,12,2020-12-14 12:37:51,AC
509,7.84,0.67,3.0,estabilizando,,,2020-03-19,13,2020-12-14 12:37:51,AM
510,7.13,0.66,2.9,estabilizando,,,2020-03-20,13,2020-12-14 12:37:51,AM
511,7.25,0.76,3.15,estabilizando,,,2020-03-21,13,2020-12-14 12:37:51,AM
512,6.93,0.86,3.28,estabilizando,,,2020-03-22,13,2020-12-14 12:37:51,AM
513,6.46,0.95,3.28,estabilizando,,,2020-03-23,13,2020-12-14 12:37:51,AM
514,6.28,1.14,3.45,estabilizando,,,2020-03-24,13,2020-12-14 12:37:51,AM
515,5.86,1.24,3.42,estabilizando,3.2,3.2,2020-03-25,13,2020-12-14 12:37:51,AM
516,5.26,1.21,3.14,estabilizando,3.2,3.2,2020-03-26,13,2020-12-14 12:37:51,AM
517,4.95,1.27,3.04,estabilizando,3.3,3.3,2020-03-27,13,2020-12-14 12:37:51,AM
518,4.61,1.26,2.92,estabilizando,3.2,3.2,2020-03-28,13,2020-12-14 12:37:51,AM
519,4.32,1.26,2.79,estabilizando,3.1,3.1,2020-03-29,13,2020-12-14 12:37:51,AM
