city_id,city_name,total,from_0_to_9,from_10_to_19,from_20_to_29,from_30_to_39,from_40_to_49,from_50_to_59,from_60_to_69,from_70_to_79,from_80_to_older
170710,Divinópolis do Tocantins,6900,1009,1017,1112,993,943,803,583,298,142
170720,Dois Irmãos do Tocantins,7198,976,954,1021,1077,1121,938,638,321,152
170730,Dueré,4686,693,699,730,648,638,542,398,224,114
170740,Esperantina,10996,2222,1993,2067,1750,1203,804,576,269,112
170755,Fátima,3835,541,590,598,572,536,406,311,188,93
170765,Figueirópolis,5263,639,693,775,748,800,743,460,270,135
170770,Filadélfia,8856,1527,1465,1554,1284,1108,803,565,366,184
170820,Formoso do Araguaia,18440,2691,2916,3029,2672,2565,2107,1370,737,353
170825,Fortaleza do Tabocão,2589,430,401,498,380,364,250,151,72,43
170830,Goianorte,5123,770,772,835,767,750,586,353,206,84
170900,Goiatins,13019,2661,2377,2206,1763,1369,1162,775,465,241
170930,Guaraí,25923,3592,4160,4584,4285,3739,2660,1636,862,405
170950,Gurupi,86647,11573,14431,15466,15062,11973,8801,5386,2700,1255
170980,Ipueiras,2015,364,305,335,324,228,193,131,97,38
171050,Itacajá,7433,1382,1303,1217,1036,928,678,458,271,160
171070,Itaguatins,5864,1063,947,934,877,708,586,412,226,111
171090,Itapiratins,3777,573,569,661,532,519,357,308,166,92
171110,Itaporã do Tocantins,2427,369,377,418,351,349,270,158,96,39
171150,Jaú do Tocantins,3849,595,537,508,518,578,491,361,182,79
171180,Juarina,2193,350,355,363,327,291,243,143,87,34
171190,Lagoa da Confusão,13357,2531,2503,2344,2165,1729,1076,586,295,128
171195,Lagoa do Tocantins,4316,1032,755,763,528,444,327,254,142,71
171200,Lajeado,3134,544,573,497,419,416,289,239,111,46
171215,Lavandeira,1923,340,315,270,265,276,216,137,74,30
171240,Lizarda,3740,700,593,652,473,406,403,299,142,72
171245,Luzinópolis,3108,586,508,470,464,404,300,199,118,59
171250,Marianópolis do Tocantins,5175,874,853,876,757,695,563,349,156,52
171270,Mateiros,2684,597,504,570,355,306,180,89,57,26
171280,Maurilândia do Tocantins,3426,646,562,556,490,431,345,209,123,64
171320,Miracema do Tocantins,18248,2836,3194,3265,2644,2219,1778,1264,668,380
171330,Miranorte,13434,1881,2109,2164,2030,1863,1385,1053,626,323
171360,Monte do Carmo,7947,1411,1159,1314,975,1077,859,649,342,161
171370,Monte Santo do Tocantins,2279,309,329,339,328,369,276,183,107,39
171395,Muricilândia,3551,650,650,575,480,448,338,224,121,65
171420,Natividade,9244,1495,1368,1615,1398,1159,939,652,405,213
171430,Nazaré,3898,623,596,563,595,536,392,296,193,104
171488,Nova Olinda,11819,2097,2055,1959,1845,1479,1086,708,408,182
171500,Nova Rosalândia,4260,615,613,646,584,598,501,361,217,125
171510,Novo Acordo,4342,728,716,731,608,484,463,330,199,83
171515,Novo Alegre,2332,327,332,368,374,355,263,169,103,41
171525,Novo Jardim,2722,530,495,468,379,340,242,143,88,37
171550,Oliveira de Fátima,1112,190,177,184,155,144,98,89,52,23
172100,Palmas,299127,45566,58646,57896,54249,38566,23442,12999,5736,2027
171570,Palmeirante,6026,1144,970,1061,854,806,582,364,178,67
171380,Palmeiras do Tocantins,6658,1173,1095,1221,1111,793,557,359,228,121
171575,Palmeirópolis,7659,1044,1173,1203,1220,1098,908,566,307,140
171610,Paraíso do Tocantins,51252,7307,8610,8953,8802,7007,5154,3054,1625,740
171620,Paranã,10449,1874,1647,1825,1559,1263,1010,686,391,194
171630,Pau D'Arco,4849,765,757,856,727,638,516,346,174,70
171650,Pedro Afonso,13578,2138,2225,2599,2458,1869,1082,658,351,198
171660,Peixe,11749,1793,1688,1998,1752,1752,1297,847,444,178
171665,Pequizeiro,5477,804,871,907,760,795,645,374,224,97
171700,Pindorama do Tocantins,4447,773,734,655,635,579,495,327,181,68
171720,Piraquê,3028,420,422,452,433,446,388,266,161,40
171750,Pium,7654,1206,1204,1249,1079,1003,865,575,316,157
171780,Ponte Alta do Bom Jesus,4596,763,654,738,633,590,509,373,223,113
171790,Ponte Alta do Tocantins,8039,1441,1303,1366,1208,994,829,488,279,131
171800,Porto Alegre do Tocantins,3139,543,472,611,434,375,296,220,135,53
171820,Porto Nacional,53010,8206,9050,9315,8710,6949,4917,3195,1760,908
171830,Praia Norte,8432,1740,1603,1534,1231,903,597,447,267,110
171840,Presidente Kennedy,3684,534,616,608,517,504,386,266,170,83
171845,Pugmil,2688,484,495,465,371,361,269,143,69,31
171850,Recursolândia,4293,890,808,751,583,466,374,229,133,59
171855,Riachinho,4645,823,700,744,688,577,486,344,192,91
171865,Rio da Conceição,2130,367,405,431,342,251,143,90,67,34
171870,Rio dos Bois,2834,452,429,457,412,410,334,209,85,46
171875,Rio Sono,6478,1040,984,1106,903,784,711,503,303,144
171880,Sampaio,4711,938,883,942,693,508,356,204,117,70
171884,Sandolândia,3375,529,513,509,461,515,404,259,138,47
171886,Santa Fé do Araguaia,7512,1334,1347,1462,1162,867,650,408,205,77
171888,Santa Maria do Tocantins,3434,610,538,550,464,441,374,256,138,63
171889,Santa Rita do Tocantins,2365,404,386,363,322,360,268,157,84,21
171890,Santa Rosa do Tocantins,4829,887,732,778,676,627,515,333,189,92
171900,Santa Tereza do Tocantins,2866,569,473,497,399,327,295,180,77,49
172000,Santa Terezinha do Tocantins,2529,395,427,444,385,323,258,150,94,53
172010,São Bento do Tocantins,5324,1094,936,981,836,631,388,247,146,65
172015,São Félix do Tocantins,1585,337,280,279,223,165,139,91,42,29
172020,São Miguel do Tocantins,12139,2262,2253,2162,1863,1376,968,668,398,189
172025,São Salvador do Tocantins,3082,526,509,599,475,367,291,180,92,43
172030,São Sebastião do Tocantins,4805,903,891,827,710,585,403,293,131,62
172049,São Valério,3960,622,519,652,537,508,466,343,216,97
172065,Silvanópolis,5403,886,743,884,739,676,558,444,317,156
172080,Sítio Novo do Tocantins,9029,1510,1500,1516,1461,1056,828,624,349,185
172085,Sucupira,1966,304,331,329,282,294,169,143,86,28
172090,Taguatinga,16683,2454,2682,2857,2596,2178,1725,1172,690,329
172093,Taipas do Tocantins,2148,396,343,380,316,263,185,146,76,43
172097,Talismã,2793,378,414,490,428,405,345,194,97,42
172110,Tocantínia,7545,1728,1559,1355,988,709,576,335,189,106
172120,Tocantinópolis,22870,3880,3927,3921,3616,2682,2113,1444,793,494
172125,Tupirama,1891,323,301,338,305,260,185,105,51,23
172130,Tupiratins,2671,427,358,480,345,383,330,201,100,47
172208,Wanderlândia,11683,1800,1944,1938,1871,1632,1077,764,446,211
172210,Xambioá,11540,1811,1802,2102,1878,1496,1163,675,379,234
210005,Açailândia,112445,18483,22191,21116,18268,13477,9175,5562,2940,1233
210010,Afonso Cunha,6524,1405,1478,1166,881,642,464,280,141,67
210015,Água Doce do Maranhão,12571,2211,2321,2250,2041,1468,985,624,446,225
210020,Alcântara,22097,3761,3892,3655,3622,2680,2063,1313,740,371
210030,Aldeias Altas,26532,5704,5707,4611,3904,2523,1884,1198,688,313
210040,Altamira do Maranhão,8128,1263,1483,1476,1231,994,825,463,261,132
210043,Alto Alegre do Maranhão,27053,4914,5641,4798,4322,2994,2040,1319,683,342
210047,Alto Alegre do Pindaré,31919,6267,6370,5748,4586,3252,2270,1759,1161,506
210050,Alto Parnaíba,11190,2018,2080,2042,1630,1161,990,729,360,180
210055,Amapá do Maranhão,6962,1394,1525,1273,988,680,493,315,220,74
210060,Amarante do Maranhão,41435,9035,8898,7000,5610,4160,2856,2038,1259,579
210070,Anajatuba,26803,4235,4637,4768,4441,3319,2297,1587,969,550
210080,Anapurus,15732,2917,3248,2978,2423,1659,1160,739,399,209
210083,Apicum-Açu,17239,2887,3260,3636,2809,1822,1342,843,424,216
210087,Araguanã,15426,3137,2975,2858,2514,1751,1013,657,359,162
210090,Araioses,46440,8332,8556,8350,7314,5295,3656,2538,1565,834
210095,Arame,32701,6807,7054,6115,4768,3189,2170,1398,825,375
210100,Arari,29848,4706,5469,5355,4877,3570,2559,1813,947,552
210110,Axixá,12130,2047,2279,2137,1968,1433,925,671,418,252
210120,Bacabal,104949,16767,19661,17893,16853,12688,9167,6335,3611,1974
210125,Bacabeira,17055,3043,3363,3280,2960,1758,1220,805,419,207
210130,Bacuri,18582,3043,3301,3679,2933,1962,1509,1071,656,428
210135,Bacurituba,5644,935,975,959,891,655,490,351,237,151
210140,Balsas,94887,16393,19507,19172,15987,10512,6680,3870,1849,917
210150,Barão de Grajaú,18820,2490,3257,3373,3303,2282,1794,1210,727,384
210160,Barra do Corda,88212,15345,16293,15972,13045,10006,7578,5146,3245,1582
210170,Barreirinhas,62528,13387,13250,11618,9312,6088,4050,2655,1430,738
210177,Bela Vista do Maranhão,11209,2047,2245,1997,1703,1208,857,609,350,193
210173,Belágua,7469,1921,1698,1432,937,587,426,268,129,71
210180,Benedito Leite,5632,789,870,997,809,697,672,401,245,152
210190,Bequimão,21280,3268,3468,3419,3475,2640,2038,1485,978,509
210193,Bernardo do Mearim,6043,982,974,1034,928,806,549,360,275,135
210197,Boa Vista do Gurupi,9287,1953,1999,1796,1207,914,666,430,232,90
210200,Bom Jardim,41630,8201,8325,7314,6000,4399,3216,2208,1348,619
210203,Bom Jesus das Selvas,34028,6967,7597,6588,5650,3260,2009,1182,592,183
210207,Bom Lugar,16294,2966,3064,2907,2784,1949,1177,801,438,208
210210,Brejo,36397,7143,7423,6050,5526,3706,2668,2060,1172,649
210215,Brejo de Areia,9188,1842,1970,1743,1313,983,680,393,188,76
210220,Buriti,28678,6088,6023,5093,3924,2706,2001,1544,839,460
210230,Buriti Bravo,23884,4274,4418,4153,3236,2610,2163,1575,980,475
210232,Buriticupu,72358,15127,16306,13621,10436,6779,4558,3114,1778,639
210235,Buritirana,15430,2872,2882,2707,2202,1741,1236,957,564,269
210237,Cachoeira Grande,9431,1993,2030,1830,1232,900,673,437,231,105
210240,Cajapió,11177,2112,2099,1930,1835,1192,866,563,377,203
210250,Cajari,19379,3692,3877,3711,2992,2005,1349,1000,496,257
210255,Campestre do Maranhão,14374,2447,2845,2707,2270,1686,1105,698,429,187
210260,Cândido Mendes,20178,3769,3977,3762,3174,2136,1594,937,565,264
210270,Cantanhede,21995,3808,4270,4192,3423,2561,1797,1060,549,335
210275,Capinzal do Norte,10934,1825,1924,1878,1616,1207,992,764,471,257
210280,Carolina,24322,3857,4240,4287,3624,2857,2288,1614,991,564
210290,Carutapera,23807,4591,4762,4674,3755,2494,1644,1012,563,312
210300,Caxias,164880,26537,30982,27889,25643,19337,14854,10310,5956,3372
210310,Cedral,10675,1574,1825,1753,1714,1472,1067,656,381,233
210312,Central do Maranhão,8673,1717,1711,1525,1187,951,665,472,290,155
210315,Centro do Guilherme,13458,2647,2915,2720,2365,1304,770,415,236,86
210317,Centro Novo do Maranhão,21622,4638,4818,4298,3432,2113,1205,642,362,114
210320,Chapadinha,79675,15205,15877,14486,12301,8276,5888,4129,2340,1173
210325,Cidelândia,14697,2686,2829,2506,2300,1612,1164,879,495,226
210330,Codó,122859,21949,23450,20888,18326,13069,10208,7570,4847,2552
210340,Coelho Neto,49435,9190,9836,8384,7036,5130,4258,3099,1679,823
210350,Colinas,41178,7129,8023,7973,6106,4442,3348,2246,1267,644
210355,Conceição do Lago-Açu,16237,3652,3623,2891,2230,1580,992,753,355,161
210360,Coroatá,65296,11478,12744,11366,9748,7283,5522,3726,2269,1160
210370,Cururupu,32695,4871,5608,5530,4958,4088,3246,2253,1363,778
210375,Davinópolis,12908,2230,2563,2375,1966,1324,969,737,480,264
210380,Dom Pedro,23350,3687,4200,4120,3615,2903,2140,1346,862,477
210390,Duque Bacelar,11349,2227,2390,2070,1525,1181,921,551,324,160
210400,Esperantinópolis,17241,2842,3072,2956,2535,1992,1629,1164,685,366
210405,Estreito,41946,6885,7913,7961,7841,5270,3125,1748,839,364
210407,Feira Nova do Maranhão,8504,1501,1524,1580,1190,1030,759,504,287,129
210408,Fernando Falcão,10360,2267,2307,2021,1379,987,670,409,217,103
210409,Formosa da Serra Negra,19089,3202,3733,4258,2943,2077,1329,855,486,206
210410,Fortaleza dos Nogueiras,12631,2073,2425,2460,1937,1419,1041,681,408,187
210420,Fortuna,15552,2798,2890,2619,2065,1748,1405,1044,657,326
210430,Godofredo Viana,11819,2056,2144,2381,2092,1367,972,470,243,94
210440,Gonçalves Dias,17934,2996,3277,3076,2660,2026,1659,1171,690,379
210450,Governador Archer,10840,1818,2011,1847,1690,1199,946,703,420,206
210455,Governador Edison Lobão,18296,3140,3538,3376,2953,2056,1505,970,524,234
210460,Governador Eugênio Barros,16828,3057,3264,2945,2411,1788,1357,1058,621,327
210462,Governador Luiz Rocha,7807,1280,1482,1423,1146,894,655,498,276,153
210465,Governador Newton Bello,10180,2030,2110,1936,1463,1046,719,472,278,126
210467,Governador Nunes Freire,25577,5154,5617,4759,3545,2391,1802,1266,733,310
210470,Graça Aranha,6262,952,1061,1024,966,783,612,444,289,131
210480,Grajaú,69527,13641,14292,13344,10678,7130,4974,2951,1690,827
210490,Guimarães,12030,1804,1961,1931,1898,1512,1172,855,551,346
210500,Humberto de Campos,28717,6411,6254,5165,3762,2754,1925,1280,755,411
210510,Icatu,27113,5439,5344,5262,3902,2779,1921,1281,748,437
210515,Igarapé do Meio,14177,2885,2963,2582,2215,1320,956,652,405,199
210520,Igarapé Grande,11320,1719,1903,1874,1814,1383,1144,782,460,241
210530,Imperatriz,258682,36075,46768,46586,44296,33814,23723,15257,8145,4018
210535,Itaipava do Grajaú,16057,3412,3333,3091,2322,1547,1067,686,431,168
210540,Itapecuru Mirim,68203,12515,13091,12440,10712,7523,5409,3627,1898,988
210542,Itinga do Maranhão,26000,4372,5043,4538,3754,3109,2378,1590,867,349
210545,Jatobá,10153,1975,1906,1846,1460,1103,792,566,342,163
210547,Jenipapo dos Vieiras,16515,3629,3403,3132,2355,1659,959,642,478,258
210550,João Lisboa,23632,3866,4344,4187,3707,2731,2027,1456,878,436
210560,Joselândia,16168,2819,3038,2794,2386,1820,1418,1025,592,276
210565,Junco do Maranhão,3432,635,699,653,505,367,255,182,97,39
210570,Lago da Pedra,50266,8404,9766,9274,7541,5604,4227,2852,1723,875
210580,Lago do Junco,10840,1860,2085,1932,1611,1250,928,630,347,197
210594,Lago dos Rodrigues,8873,1375,1493,1522,1298,1085,850,654,374,222
210590,Lago Verde,16257,3185,3353,2804,2384,1674,1168,902,524,263
210592,Lagoa do Mato,11250,1772,2176,2028,1801,1274,982,662,390,165
210596,Lagoa Grande do Maranhão,11394,2292,2433,2104,1628,1148,846,536,289,118
210598,Lajeado Novo,7550,1248,1305,1366,1074,940,719,478,276,144
210600,Lima Campos,11893,1773,2053,1963,1839,1391,1225,836,518,295
210610,Loreto,12157,1894,2254,2386,1899,1332,1103,678,407,204
210620,Luís Domingues,6951,1258,1298,1334,1073,806,536,351,194,101
210630,Magalhães de Almeida,19826,3369,3681,3707,3246,2401,1537,995,583,307
210632,Maracaçumé,21395,4388,4531,3881,2999,2143,1493,1016,633,311
210635,Marajá do Sena,7792,1714,1691,1542,1099,907,488,223,96,32
210637,Maranhãozinho,16265,2578,2786,3308,3032,2100,1301,708,317,135
210640,Mata Roma,16829,3369,3510,3039,2634,1576,1194,823,443,241
210650,Matinha,23370,3993,4312,4031,3758,2711,2015,1371,745,434
210660,Matões,33782,6718,6756,5645,4778,3581,2657,1877,1195,575
210663,Matões do Norte,16745,2831,3345,3505,2704,1879,1199,788,353,141
210667,Milagres do Maranhão,8464,1791,1794,1537,1180,812,524,449,246,131
210670,Mirador,21015,3726,4090,3992,2923,2298,1758,1230,667,331
210675,Miranda do Norte,28381,4345,5138,5568,5338,3369,2121,1456,731,315
210680,Mirinzal,14962,2468,2739,2534,2299,1878,1337,867,526,314
210690,Monção,33434,6791,6798,6390,4864,3264,2433,1670,833,391
210700,Montes Altos,9160,1541,1690,1588,1271,1140,830,562,349,189
210710,Morros,19433,3888,4105,3787,2649,1991,1302,916,521,274
210720,Nina Rodrigues,14454,3123,3215,2855,2018,1307,966,569,285,116
210725,Nova Colinas,5384,999,1011,950,756,566,452,310,232,108
210730,Nova Iorque,4683,746,841,767,660,516,435,389,215,114
210735,Nova Olinda do Maranhão,20928,3575,4078,3861,3536,2260,1580,1095,638,305
210740,Olho d'Água das Cunhãs,19505,2894,3384,3502,3030,2399,1840,1273,749,434
210745,Olinda Nova do Maranhão,14701,2533,2930,2675,2481,1501,1185,735,435,226
210750,Paço do Lumiar,122197,16800,22216,22572,22397,16655,10893,6719,2757,1188
210760,Palmeirândia,19722,3433,3645,3305,3260,2223,1691,1181,631,353
210770,Paraibano,21386,3273,3662,3894,3271,2521,2036,1431,898,400
210780,Parnarama,34907,6290,6594,5796,5195,3826,2995,2196,1364,651
210790,Passagem Franca,19019,3339,3544,3333,2744,2084,1710,1219,658,388
210800,Pastos Bons,19472,3445,3604,3472,2858,2140,1712,1133,729,379
210805,Paulino Neves,16035,3502,3504,3110,2155,1431,1118,619,385,211
210810,Paulo Ramos,21040,3872,4248,3896,3046,2197,1672,1117,666,326
210820,Pedreiras,39229,6025,6952,6409,6048,4966,3709,2571,1647,902
210825,Pedro do Rosário,25144,5533,5391,4421,3687,2413,1722,1064,620,293
210830,Penalva,38470,7408,7962,7282,5617,3902,2724,1895,1103,577
210840,Peri Mirim,14318,2252,2475,2484,2374,1803,1350,835,508,237
210845,Peritoró,23196,4421,4755,3945,3368,2425,1858,1323,727,374
210850,Pindaré-Mirim,32941,5939,6480,5622,4993,3571,2535,2001,1120,680
210860,Pinheiro,83387,12851,15276,14385,13692,10150,7367,5089,2939,1638
210870,Pio XII,21485,3892,4183,3816,3008,2349,1744,1269,794,430
210880,Pirapemas,18625,3737,3821,3416,2586,1860,1390,954,538,323
210890,Poção de Pedras,17873,2691,3032,2821,2864,2229,1746,1314,766,410
210900,Porto Franco,23885,3744,4347,4514,3884,2990,2037,1243,706,420
210905,Porto Rico do Maranhão,5975,868,969,857,890,778,648,504,295,166
210910,Presidente Dutra,47804,7237,8498,8688,7930,5826,4313,2889,1576,847
210920,Presidente Juscelino,12734,2715,2820,2507,1783,1155,794,516,282,162
210923,Presidente Médici,7015,1213,1368,1293,1105,760,547,388,226,115
210927,Presidente Sarney,18918,3747,4003,3459,2732,1811,1313,945,611,297
210930,Presidente Vargas,11193,2379,2406,2089,1425,1066,799,548,312,169
210940,Primeira Cruz,15315,3208,3236,2799,2071,1603,1018,723,430,227
210945,Raposa,30761,5149,6095,5833,5029,3970,2326,1385,680,294
210950,Riachão,20195,3427,3508,3458,2931,2508,1828,1328,799,408
210955,Ribamar Fiquene,7791,1348,1429,1379,1143,917,713,468,274,120
210960,Rosário,42740,7073,7907,7987,7140,4706,3587,2378,1268,694
210970,Sambaíba,5671,953,948,1036,740,620,581,400,257,136
210975,Santa Filomena do Maranhão,7773,1523,1507,1450,1114,865,593,409,219,93
210980,Santa Helena,42130,7714,8357,7608,7023,4495,2962,2130,1192,649
210990,Santa Inês,89044,14545,17176,15378,14258,10782,7301,5086,2926,1592
211000,Santa Luzia,72667,14303,14786,12675,10638,7450,5387,3957,2342,1129
211003,Santa Luzia do Paruá,25254,4421,4906,4728,4253,2627,1826,1331,794,368
211010,Santa Quitéria do Maranhão,25642,4812,5177,4584,3759,2677,2031,1366,811,425
211020,Santa Rita,37855,6247,6984,7130,6462,4506,2898,1909,1125,594
211023,Santana do Maranhão,13386,2387,2600,2652,2171,1385,865,686,425,215
211027,Santo Amaro do Maranhão,15846,3433,3414,3103,2374,1457,917,634,345,169
211030,Santo Antônio dos Lopes,14528,2213,2537,2531,2266,1849,1326,970,562,274
211040,São Benedito do Rio Preto,18663,4108,4001,3335,2388,1658,1255,983,600,335
211050,São Bento,45211,6625,7627,8014,8194,5805,4111,2627,1409,799
211060,São Bernardo,28507,5399,5460,5101,4476,3018,2170,1457,908,518
211065,São Domingos do Azeitão,7392,1353,1476,1353,1004,802,665,404,230,105
211070,São Domingos do Maranhão,34376,5702,6366,6249,5054,4087,2967,2054,1287,610
211080,São Félix de Balsas,4585,709,741,783,671,549,478,345,201,108
211085,São Francisco do Brejão,11798,2134,2253,2076,1809,1381,919,648,389,189
211090,São Francisco do Maranhão,12210,1912,2098,2147,1784,1426,1143,886,546,268
211100,São João Batista,20665,3415,3606,3523,3384,2531,1798,1230,763,415
211102,São João do Carú,15808,3411,3504,3043,2325,1540,934,598,320,133
211105,São João do Paraíso,11177,1818,1926,1969,1681,1319,1047,711,484,222
211107,São João do Soter,18543,3806,3765,2969,2405,1888,1469,1199,690,352
211110,São João dos Patos,25929,3795,4331,4377,3943,3112,2620,1895,1161,695
211120,São José de Ribamar,177687,25614,32634,34237,31241,23452,15882,8538,4124,1965
211125,São José dos Basílios,7641,1291,1363,1352,1037,908,679,518,330,163
211130,São Luís,1101884,135313,190010,192652,201506,154311,109912,68807,33298,16075
211140,São Luís Gonzaga do Maranhão,18856,3329,3611,3293,2779,2151,1583,1144,661,305
211150,São Mateus do Maranhão,41529,7318,7772,7316,5975,4609,3679,2562,1498,800
211153,São Pedro da Água Branca,12690,2430,2489,2322,1993,1351,923,641,379,162
211157,São Pedro dos Crentes,4668,770,846,913,690,547,408,279,158,57
211160,São Raimundo das Mangabeiras,18868,3084,3479,3575,2863,1988,1720,1113,670,376
211163,São Raimundo do Doca Bezerra,5237,961,1003,1020,805,559,407,283,144,55
211167,São Roberto,6719,1318,1266,1312,1106,819,451,245,144,58
211170,São Vicente Ferrer,22247,3690,4044,4067,3634,2560,1933,1189,706,424
211172,Satubinha,13914,2847,3005,2617,2143,1430,867,530,317,158
211174,Senador Alexandre Costa,11141,2123,2245,2082,1558,1118,850,607,366,192
211176,Senador La Rocque,14293,2476,2704,2409,2063,1591,1176,924,619,331
211178,Serrano do Maranhão,10253,2048,2093,1761,1411,1099,798,589,306,148
211180,Sítio Novo,18081,3115,3166,3389,2774,2240,1629,947,559,262
211190,Sucupira do Norte,10636,1795,1946,1876,1459,1160,1055,712,406,227
211195,Sucupira do Riachão,5660,904,987,999,731,658,575,401,263,142
211200,Tasso Fragoso,8521,1733,1732,1669,1211,785,615,453,221,102
