,Rt_high_95,Rt_low_95,Rt_most_likely,Rt_most_likely_growth,Rt_most_likely_mavg,Rt_most_likely_mavg_100k,last_updated,state_num_id,data_last_refreshed
936,1.06,0.81,0.95,estabilizando,1.0,1.0,2020-07-12,16,2020-09-16 18:31:26
937,1.07,0.8200000000000001,0.96,estabilizando,1.0,1.0,2020-07-13,16,2020-09-16 18:31:26
938,1.08,0.8300000000000001,0.97,estabilizando,1.0,1.0,2020-07-14,16,2020-09-16 18:31:26
939,1.1,0.85,0.98,estabilizando,1.0,1.0,2020-07-15,16,2020-09-16 18:31:26
940,1.11,0.86,0.99,estabilizando,1.0,1.0,2020-07-16,16,2020-09-16 18:31:26
941,1.12,0.86,1.01,estabilizando,1.0,1.0,2020-07-17,16,2020-09-16 18:31:26
942,1.13,0.87,1.01,estabilizando,1.0,1.0,2020-07-18,16,2020-09-16 18:31:26
943,1.13,0.87,1.02,estabilizando,1.0,1.0,2020-07-19,16,2020-09-16 18:31:26
944,1.13,0.87,1.02,estabilizando,1.0,1.0,2020-07-20,16,2020-09-16 18:31:26
945,1.12,0.86,1.01,estabilizando,1.0,1.0,2020-07-21,16,2020-09-16 18:31:26
946,1.11,0.85,1.0,estabilizando,1.0,1.0,2020-07-22,16,2020-09-16 18:31:26
947,1.09,0.8300000000000001,0.98,estabilizando,1.0,1.0,2020-07-23,16,2020-09-16 18:31:26
948,1.08,0.8200000000000001,0.97,estabilizando,1.0,1.0,2020-07-24,16,2020-09-16 18:31:26
949,1.07,0.81,0.95,estabilizando,1.0,1.0,2020-07-25,16,2020-09-16 18:31:26
950,1.06,0.8,0.95,estabilizando,1.0,1.0,2020-07-26,16,2020-09-16 18:31:26
951,1.06,0.8,0.94,estabilizando,1.0,1.0,2020-07-27,16,2020-09-16 18:31:26
952,1.06,0.8,0.94,estabilizando,1.0,1.0,2020-07-28,16,2020-09-16 18:31:26
953,1.06,0.8,0.94,estabilizando,1.0,1.0,2020-07-29,16,2020-09-16 18:31:26
954,1.07,0.81,0.94,estabilizando,0.9,0.9,2020-07-30,16,2020-09-16 18:31:26
955,1.06,0.79,0.95,estabilizando,0.9,0.9,2020-07-31,16,2020-09-16 18:31:26
956,1.07,0.8,0.95,estabilizando,0.9,0.9,2020-08-01,16,2020-09-16 18:31:26
957,1.07,0.8,0.95,estabilizando,0.9,0.9,2020-08-02,16,2020-09-16 18:31:26
958,1.07,0.8,0.95,estabilizando,0.9,0.9,2020-08-03,16,2020-09-16 18:31:26
959,1.07,0.8,0.95,estabilizando,0.9,0.9,2020-08-04,16,2020-09-16 18:31:26
960,1.07,0.8,0.95,estabilizando,0.9,0.9,2020-08-05,16,2020-09-16 18:31:26
961,1.08,0.81,0.95,estabilizando,1.0,1.0,2020-08-06,16,2020-09-16 18:31:26
962,1.08,0.81,0.96,estabilizando,1.0,1.0,2020-08-07,16,2020-09-16 18:31:26
963,1.09,0.8200000000000001,0.96,estabilizando,1.0,1.0,2020-08-08,16,2020-09-16 18:31:26
964,1.09,0.8200000000000001,0.96,estabilizando,1.0,1.0,2020-08-09,16,2020-09-16 18:31:26
965,1.09,0.81,0.96,estabilizando,1.0,1.0,2020-08-10,16,2020-09-16 18:31:26
966,1.08,0.8,0.96,estabilizando,1.0,1.0,2020-08-11,16,2020-09-16 18:31:26
967,1.08,0.8,0.96,estabilizando,1.0,1.0,2020-08-12,16,2020-09-16 18:31:26
968,1.08,0.8,0.95,estabilizando,1.0,1.0,2020-08-13,16,2020-09-16 18:31:26
969,1.07,0.79,0.95,estabilizando,1.0,1.0,2020-08-14,16,2020-09-16 18:31:26
970,1.07,0.79,0.95,estabilizando,1.0,1.0,2020-08-15,16,2020-09-16 18:31:26
971,1.07,0.79,0.95,estabilizando,1.0,1.0,2020-08-16,16,2020-09-16 18:31:26
972,1.08,0.8,0.95,estabilizando,1.0,1.0,2020-08-17,16,2020-09-16 18:31:26
973,1.08,0.8,0.96,estabilizando,1.0,1.0,2020-08-18,16,2020-09-16 18:31:26
974,1.09,0.81,0.96,estabilizando,1.0,1.0,2020-08-19,16,2020-09-16 18:31:26
975,1.1,0.8200000000000001,0.97,estabilizando,1.0,1.0,2020-08-20,16,2020-09-16 18:31:26
976,1.1,0.8200000000000001,0.97,estabilizando,1.0,1.0,2020-08-21,16,2020-09-16 18:31:26
977,1.11,0.8300000000000001,0.98,estabilizando,1.0,1.0,2020-08-22,16,2020-09-16 18:31:26
978,1.11,0.8300000000000001,0.98,estabilizando,1.0,1.0,2020-08-23,16,2020-09-16 18:31:26
979,1.11,0.8300000000000001,0.98,estabilizando,1.0,1.0,2020-08-24,16,2020-09-16 18:31:26
980,1.11,0.8300000000000001,0.98,estabilizando,1.0,1.0,2020-08-25,16,2020-09-16 18:31:26
981,1.12,0.84,0.99,estabilizando,1.0,1.0,2020-08-26,16,2020-09-16 18:31:26
982,1.12,0.84,0.99,estabilizando,1.0,1.0,2020-08-27,16,2020-09-16 18:31:26
983,1.12,0.84,0.99,estabilizando,1.0,1.0,2020-08-28,16,2020-09-16 18:31:26
984,1.13,0.85,1.0,estabilizando,1.0,1.0,2020-08-29,16,2020-09-16 18:31:26
985,1.13,0.85,1.0,estabilizando,1.0,1.0,2020-08-30,16,2020-09-16 18:31:26
986,1.13,0.85,1.0,estabilizando,1.0,1.0,2020-08-31,16,2020-09-16 18:31:26
987,1.13,0.85,1.0,estabilizando,1.0,1.0,2020-09-01,16,2020-09-16 18:31:26
988,1.13,0.85,1.0,estabilizando,1.0,1.0,2020-09-02,16,2020-09-16 18:31:26
989,1.13,0.85,1.0,estabilizando,1.0,1.0,2020-09-03,16,2020-09-16 18:31:26
990,1.13,0.85,1.0,estabilizando,1.0,1.0,2020-09-04,16,2020-09-16 18:31:26
991,1.13,0.85,1.0,estabilizando,1.0,1.0,2020-09-05,16,2020-09-16 18:31:26
992,7.84,0.67,3.0,estabilizando,,,2020-03-24,17,2020-09-16 18:31:26
993,7.13,0.66,2.9,estabilizando,,,2020-03-25,17,2020-09-16 18:31:26
994,6.66,0.67,2.82,estabilizando,,,2020-03-26,17,2020-09-16 18:31:26
995,6.3100000000000005,0.68,2.75,estabilizando,,,2020-03-27,17,2020-09-16 18:31:26
996,6.03,0.68,2.69,estabilizando,,,2020-03-28,17,2020-09-16 18:31:26
997,5.8,0.68,2.63,estabilizando,,,2020-03-29,17,2020-09-16 18:31:26
998,5.59,0.66,2.58,estabilizando,2.8,2.8,2020-03-30,17,2020-09-16 18:31:26
999,5.43,0.67,2.53,estabilizando,2.7,2.7,2020-03-31,17,2020-09-16 18:31:26
1000,5.32,0.71,2.49,estabilizando,2.6,2.6,2020-04-01,17,2020-09-16 18:31:26
1001,5.13,0.64,2.45,estabilizando,2.6,2.6,2020-04-02,17,2020-09-16 18:31:26
1002,5.03,0.66,2.42,estabilizando,2.5,2.5,2020-04-03,17,2020-09-16 18:31:26
1003,4.96,0.7000000000000001,2.38,estabilizando,2.5,2.5,2020-04-04,17,2020-09-16 18:31:26
1004,4.82,0.65,2.35,estabilizando,2.5,2.5,2020-04-05,17,2020-09-16 18:31:26
1005,4.74,0.66,2.32,estabilizando,2.4,2.4,2020-04-06,17,2020-09-16 18:31:26
1006,4.65,0.65,2.29,estabilizando,2.4,2.4,2020-04-07,17,2020-09-16 18:31:26
1007,4.5600000000000005,0.63,2.27,estabilizando,2.4,2.4,2020-04-08,17,2020-09-16 18:31:26
1008,4.49,0.63,2.24,estabilizando,2.3,2.3,2020-04-09,17,2020-09-16 18:31:26
1009,4.44,0.65,2.22,estabilizando,2.3,2.3,2020-04-10,17,2020-09-16 18:31:26
1010,4.37,0.64,2.2,estabilizando,2.3,2.3,2020-04-11,17,2020-09-16 18:31:26
1011,4.33,0.66,2.18,estabilizando,2.2,2.2,2020-04-12,17,2020-09-16 18:31:26
1012,4.25,0.63,2.16,estabilizando,2.2,2.2,2020-04-13,17,2020-09-16 18:31:26
1013,4.19,0.62,2.14,estabilizando,2.2,2.2,2020-04-14,17,2020-09-16 18:31:26
1014,4.15,0.63,2.12,estabilizando,2.2,2.2,2020-04-15,17,2020-09-16 18:31:26
1015,4.13,0.66,2.1,estabilizando,2.2,2.2,2020-04-16,17,2020-09-16 18:31:26
1016,4.05,0.62,2.09,estabilizando,2.1,2.1,2020-04-17,17,2020-09-16 18:31:26
1017,4.0,0.61,2.07,estabilizando,2.1,2.1,2020-04-18,17,2020-09-16 18:31:26
1018,3.96,0.61,2.06,estabilizando,2.1,2.1,2020-04-19,17,2020-09-16 18:31:26
1019,3.93,0.62,2.04,estabilizando,2.1,2.1,2020-04-20,17,2020-09-16 18:31:26
1020,3.87,0.59,2.03,estabilizando,2.1,2.1,2020-04-21,17,2020-09-16 18:31:26
1021,3.99,0.67,2.12,estabilizando,2.1,2.1,2020-04-22,17,2020-09-16 18:31:26
1022,3.91,0.66,2.09,estabilizando,2.1,2.1,2020-04-23,17,2020-09-16 18:31:26
1023,3.94,0.68,2.16,estabilizando,2.1,2.1,2020-04-24,17,2020-09-16 18:31:26
1024,3.95,0.72,2.21,estabilizando,2.1,2.1,2020-04-25,17,2020-09-16 18:31:26
1025,4.05,0.8300000000000001,2.34,estabilizando,2.1,2.1,2020-04-26,17,2020-09-16 18:31:26
1026,4.09,0.95,2.42,estabilizando,2.2,2.2,2020-04-27,17,2020-09-16 18:31:26
1027,4.11,1.06,2.54,estabilizando,2.3,2.3,2020-04-28,17,2020-09-16 18:31:26
1028,4.03,1.13,2.59,estabilizando,2.3,2.3,2020-04-29,17,2020-09-16 18:31:26
1029,3.99,1.26,2.65,estabilizando,2.4,2.4,2020-04-30,17,2020-09-16 18:31:26
1030,3.81,1.28,2.59,estabilizando,2.5,2.5,2020-05-01,17,2020-09-16 18:31:26
1031,3.72,1.38,2.56,estabilizando,2.5,2.5,2020-05-02,17,2020-09-16 18:31:26
1032,3.56,1.39,2.5,estabilizando,2.6,2.6,2020-05-03,17,2020-09-16 18:31:26
1033,3.41,1.4,2.44,estabilizando,2.6,2.6,2020-05-04,17,2020-09-16 18:31:26
1034,3.26,1.39,2.37,estabilizando,2.5,2.5,2020-05-05,17,2020-09-16 18:31:26
1035,3.16,1.42,2.32,estabilizando,2.5,2.5,2020-05-06,17,2020-09-16 18:31:26
1036,3.08,1.46,2.29,estabilizando,2.4,2.4,2020-05-07,17,2020-09-16 18:31:26
1037,2.98,1.46,2.26,estabilizando,2.4,2.4,2020-05-08,17,2020-09-16 18:31:26
1038,2.89,1.47,2.22,estabilizando,2.3,2.3,2020-05-09,17,2020-09-16 18:31:26
1039,2.8000000000000003,1.47,2.17,estabilizando,2.3,2.3,2020-05-10,17,2020-09-16 18:31:26
1040,2.73,1.49,2.13,estabilizando,2.3,2.3,2020-05-11,17,2020-09-16 18:31:26
1041,2.62,1.45,2.06,estabilizando,2.2,2.2,2020-05-12,17,2020-09-16 18:31:26
1042,2.53,1.43,2.0,estabilizando,2.2,2.2,2020-05-13,17,2020-09-16 18:31:26
1043,2.43,1.38,1.94,estabilizando,2.1,2.1,2020-05-14,17,2020-09-16 18:31:26
1044,2.36,1.37,1.88,estabilizando,2.1,2.1,2020-05-15,17,2020-09-16 18:31:26
1045,2.28,1.33,1.84,estabilizando,2.0,2.0,2020-05-16,17,2020-09-16 18:31:26
1046,2.24,1.34,1.8,estabilizando,2.0,2.0,2020-05-17,17,2020-09-16 18:31:26
1047,2.21,1.35,1.79,estabilizando,1.9,1.9,2020-05-18,17,2020-09-16 18:31:26
1048,2.16,1.33,1.78,estabilizando,1.9,1.9,2020-05-19,17,2020-09-16 18:31:26
1049,2.14,1.35,1.77,estabilizando,1.8,1.8,2020-05-20,17,2020-09-16 18:31:26
1050,2.09,1.33,1.74,estabilizando,1.8,1.8,2020-05-21,17,2020-09-16 18:31:26
1051,2.04,1.31,1.7,estabilizando,1.8,1.8,2020-05-22,17,2020-09-16 18:31:26
1052,1.98,1.28,1.65,estabilizando,1.7,1.7,2020-05-23,17,2020-09-16 18:31:26
1053,1.91,1.23,1.6,estabilizando,1.7,1.7,2020-05-24,17,2020-09-16 18:31:26
1054,1.85,1.19,1.55,estabilizando,1.7,1.7,2020-05-25,17,2020-09-16 18:31:26
1055,1.81,1.17,1.51,estabilizando,1.6,1.6,2020-05-26,17,2020-09-16 18:31:26
1056,1.79,1.17,1.5,estabilizando,1.6,1.6,2020-05-27,17,2020-09-16 18:31:26
1057,1.8,1.2,1.52,estabilizando,1.6,1.6,2020-05-28,17,2020-09-16 18:31:26
1058,1.82,1.24,1.53,estabilizando,1.6,1.6,2020-05-29,17,2020-09-16 18:31:26
1059,1.81,1.24,1.55,estabilizando,1.5,1.5,2020-05-30,17,2020-09-16 18:31:26
1060,1.82,1.27,1.56,estabilizando,1.5,1.5,2020-05-31,17,2020-09-16 18:31:26
1061,1.8,1.27,1.55,estabilizando,1.5,1.5,2020-06-01,17,2020-09-16 18:31:26
1062,1.76,1.24,1.52,estabilizando,1.5,1.5,2020-06-02,17,2020-09-16 18:31:26
1063,1.72,1.22,1.48,estabilizando,1.5,1.5,2020-06-03,17,2020-09-16 18:31:26
1064,1.67,1.18,1.44,estabilizando,1.5,1.5,2020-06-04,17,2020-09-16 18:31:26
1065,1.63,1.15,1.41,estabilizando,1.5,1.5,2020-06-05,17,2020-09-16 18:31:26
1066,1.61,1.14,1.4,estabilizando,1.5,1.5,2020-06-06,17,2020-09-16 18:31:26
1067,1.59,1.13,1.38,estabilizando,1.5,1.5,2020-06-07,17,2020-09-16 18:31:26
1068,1.59,1.14,1.38,estabilizando,1.4,1.4,2020-06-08,17,2020-09-16 18:31:26
1069,1.58,1.14,1.38,estabilizando,1.4,1.4,2020-06-09,17,2020-09-16 18:31:26
1070,1.56,1.13,1.36,estabilizando,1.4,1.4,2020-06-10,17,2020-09-16 18:31:26
1071,1.54,1.12,1.34,estabilizando,1.4,1.4,2020-06-11,17,2020-09-16 18:31:26
1072,1.49,1.07,1.3,estabilizando,1.4,1.4,2020-06-12,17,2020-09-16 18:31:26
1073,1.46,1.05,1.27,estabilizando,1.3,1.3,2020-06-13,17,2020-09-16 18:31:26
1074,1.43,1.02,1.24,estabilizando,1.3,1.3,2020-06-14,17,2020-09-16 18:31:26
1075,1.41,1.01,1.22,estabilizando,1.3,1.3,2020-06-15,17,2020-09-16 18:31:26
1076,1.39,0.99,1.21,estabilizando,1.3,1.3,2020-06-16,17,2020-09-16 18:31:26
1077,1.39,1.0,1.2,estabilizando,1.3,1.3,2020-06-17,17,2020-09-16 18:31:26
1078,1.38,0.99,1.2,estabilizando,1.2,1.2,2020-06-18,17,2020-09-16 18:31:26
1079,1.37,0.98,1.2,estabilizando,1.2,1.2,2020-06-19,17,2020-09-16 18:31:26
1080,1.38,1.0,1.2,estabilizando,1.2,1.2,2020-06-20,17,2020-09-16 18:31:26
1081,1.38,1.0,1.2,estabilizando,1.2,1.2,2020-06-21,17,2020-09-16 18:31:26
1082,1.37,0.99,1.21,estabilizando,1.2,1.2,2020-06-22,17,2020-09-16 18:31:26
1083,1.39,1.02,1.21,estabilizando,1.2,1.2,2020-06-23,17,2020-09-16 18:31:26
1084,1.39,1.02,1.22,estabilizando,1.2,1.2,2020-06-24,17,2020-09-16 18:31:26
1085,1.4,1.04,1.23,estabilizando,1.2,1.2,2020-06-25,17,2020-09-16 18:31:26
1086,1.4,1.04,1.23,estabilizando,1.2,1.2,2020-06-26,17,2020-09-16 18:31:26
1087,1.39,1.03,1.23,estabilizando,1.2,1.2,2020-06-27,17,2020-09-16 18:31:26
1088,1.4,1.05,1.23,estabilizando,1.2,1.2,2020-06-28,17,2020-09-16 18:31:26
1089,1.39,1.04,1.23,estabilizando,1.2,1.2,2020-06-29,17,2020-09-16 18:31:26
1090,1.38,1.03,1.23,estabilizando,1.2,1.2,2020-06-30,17,2020-09-16 18:31:26
1091,1.38,1.04,1.23,estabilizando,1.2,1.2,2020-07-01,17,2020-09-16 18:31:26
1092,1.38,1.04,1.23,estabilizando,1.2,1.2,2020-07-02,17,2020-09-16 18:31:26
1093,1.38,1.05,1.23,estabilizando,1.2,1.2,2020-07-03,17,2020-09-16 18:31:26
1094,1.37,1.04,1.22,estabilizando,1.2,1.2,2020-07-04,17,2020-09-16 18:31:26
1095,1.36,1.03,1.22,estabilizando,1.2,1.2,2020-07-05,17,2020-09-16 18:31:26
1096,1.37,1.05,1.22,estabilizando,1.2,1.2,2020-07-06,17,2020-09-16 18:31:26
1097,1.36,1.04,1.22,estabilizando,1.2,1.2,2020-07-07,17,2020-09-16 18:31:26
1098,1.36,1.04,1.22,estabilizando,1.2,1.2,2020-07-08,17,2020-09-16 18:31:26
1099,1.37,1.06,1.22,estabilizando,1.2,1.2,2020-07-09,17,2020-09-16 18:31:26
1100,1.36,1.05,1.22,estabilizando,1.2,1.2,2020-07-10,17,2020-09-16 18:31:26
1101,1.36,1.05,1.22,estabilizando,1.2,1.2,2020-07-11,17,2020-09-16 18:31:26
1102,1.35,1.04,1.21,estabilizando,1.2,1.2,2020-07-12,17,2020-09-16 18:31:26
1103,1.34,1.04,1.2,estabilizando,1.2,1.2,2020-07-13,17,2020-09-16 18:31:26
1104,1.33,1.03,1.19,estabilizando,1.2,1.2,2020-07-14,17,2020-09-16 18:31:26
1105,1.31,1.01,1.18,estabilizando,1.2,1.2,2020-07-15,17,2020-09-16 18:31:26
1106,1.3,1.0,1.17,estabilizando,1.2,1.2,2020-07-16,17,2020-09-16 18:31:26
1107,1.3,1.01,1.16,estabilizando,1.2,1.2,2020-07-17,17,2020-09-16 18:31:26
1108,1.29,1.0,1.16,estabilizando,1.2,1.2,2020-07-18,17,2020-09-16 18:31:26
1109,1.29,1.0,1.16,estabilizando,1.2,1.2,2020-07-19,17,2020-09-16 18:31:26
1110,1.29,1.0,1.16,estabilizando,1.2,1.2,2020-07-20,17,2020-09-16 18:31:26
1111,1.3,1.01,1.17,estabilizando,1.2,1.2,2020-07-21,17,2020-09-16 18:31:26
1112,1.32,1.04,1.19,estabilizando,1.2,1.2,2020-07-22,17,2020-09-16 18:31:26
1113,1.33,1.05,1.2,estabilizando,1.2,1.2,2020-07-23,17,2020-09-16 18:31:26
1114,1.35,1.07,1.22,estabilizando,1.2,1.2,2020-07-24,17,2020-09-16 18:31:26
1115,1.36,1.08,1.24,estabilizando,1.2,1.2,2020-07-25,17,2020-09-16 18:31:26
1116,1.38,1.11,1.26,estabilizando,1.2,1.2,2020-07-26,17,2020-09-16 18:31:26
1117,1.39,1.12,1.26,estabilizando,1.2,1.2,2020-07-27,17,2020-09-16 18:31:26
1118,1.38,1.11,1.26,estabilizando,1.2,1.2,2020-07-28,17,2020-09-16 18:31:26
1119,1.38,1.12,1.26,estabilizando,1.2,1.2,2020-07-29,17,2020-09-16 18:31:26
1120,1.37,1.11,1.25,estabilizando,1.2,1.2,2020-07-30,17,2020-09-16 18:31:26
1121,1.35,1.09,1.24,estabilizando,1.3,1.3,2020-07-31,17,2020-09-16 18:31:26
1122,1.35,1.1,1.23,estabilizando,1.3,1.3,2020-08-01,17,2020-09-16 18:31:26
1123,1.34,1.09,1.22,estabilizando,1.2,1.2,2020-08-02,17,2020-09-16 18:31:26
1124,1.33,1.08,1.22,estabilizando,1.2,1.2,2020-08-03,17,2020-09-16 18:31:26
1125,1.33,1.08,1.22,estabilizando,1.2,1.2,2020-08-04,17,2020-09-16 18:31:26
1126,1.33,1.08,1.22,estabilizando,1.2,1.2,2020-08-05,17,2020-09-16 18:31:26
1127,1.33,1.09,1.22,estabilizando,1.2,1.2,2020-08-06,17,2020-09-16 18:31:26
1128,1.32,1.08,1.21,estabilizando,1.2,1.2,2020-08-07,17,2020-09-16 18:31:26
1129,1.31,1.07,1.2,estabilizando,1.2,1.2,2020-08-08,17,2020-09-16 18:31:26
1130,1.29,1.05,1.19,estabilizando,1.2,1.2,2020-08-09,17,2020-09-16 18:31:26
1131,1.28,1.04,1.18,estabilizando,1.2,1.2,2020-08-10,17,2020-09-16 18:31:26
1132,1.28,1.05,1.17,estabilizando,1.2,1.2,2020-08-11,17,2020-09-16 18:31:26
1133,1.27,1.04,1.16,estabilizando,1.2,1.2,2020-08-12,17,2020-09-16 18:31:26
1134,1.27,1.04,1.16,estabilizando,1.2,1.2,2020-08-13,17,2020-09-16 18:31:26
1135,1.27,1.04,1.16,estabilizando,1.2,1.2,2020-08-14,17,2020-09-16 18:31:26
1136,1.27,1.04,1.17,estabilizando,1.2,1.2,2020-08-15,17,2020-09-16 18:31:26
1137,1.27,1.04,1.17,estabilizando,1.2,1.2,2020-08-16,17,2020-09-16 18:31:26
1138,1.27,1.04,1.17,estabilizando,1.2,1.2,2020-08-17,17,2020-09-16 18:31:26
1139,1.27,1.04,1.17,estabilizando,1.2,1.2,2020-08-18,17,2020-09-16 18:31:26
1140,1.27,1.05,1.17,estabilizando,1.2,1.2,2020-08-19,17,2020-09-16 18:31:26
1141,1.27,1.05,1.17,estabilizando,1.2,1.2,2020-08-20,17,2020-09-16 18:31:26
1142,1.27,1.05,1.17,estabilizando,1.2,1.2,2020-08-21,17,2020-09-16 18:31:26
1143,1.26,1.04,1.17,estabilizando,1.2,1.2,2020-08-22,17,2020-09-16 18:31:26
1144,1.26,1.04,1.17,estabilizando,1.2,1.2,2020-08-23,17,2020-09-16 18:31:26
1145,1.26,1.04,1.17,estabilizando,1.2,1.2,2020-08-24,17,2020-09-16 18:31:26
1146,1.25,1.03,1.16,estabilizando,1.2,1.2,2020-08-25,17,2020-09-16 18:31:26
1147,1.25,1.03,1.15,estabilizando,1.2,1.2,2020-08-26,17,2020-09-16 18:31:26
1148,1.24,1.03,1.14,estabilizando,1.2,1.2,2020-08-27,17,2020-09-16 18:31:26
1149,1.23,1.02,1.13,estabilizando,1.2,1.2,2020-08-28,17,2020-09-16 18:31:26
1150,1.21,1.0,1.12,estabilizando,1.1,1.1,2020-08-29,17,2020-09-16 18:31:26
1151,1.2,0.99,1.1,estabilizando,1.1,1.1,2020-08-30,17,2020-09-16 18:31:26
1152,1.18,0.97,1.09,estabilizando,1.1,1.1,2020-08-31,17,2020-09-16 18:31:26
1153,1.18,0.97,1.08,estabilizando,1.1,1.1,2020-09-01,17,2020-09-16 18:31:26
1154,1.17,0.96,1.07,estabilizando,1.1,1.1,2020-09-02,17,2020-09-16 18:31:26
1155,1.16,0.95,1.07,estabilizando,1.1,1.1,2020-09-03,17,2020-09-16 18:31:26
1156,1.16,0.95,1.06,estabilizando,1.1,1.1,2020-09-04,17,2020-09-16 18:31:26
1157,1.15,0.94,1.06,estabilizando,1.1,1.1,2020-09-05,17,2020-09-16 18:31:26
1158,7.84,0.67,3.0,estabilizando,,,2020-03-26,21,2020-09-16 18:31:26
1159,6.65,0.66,2.82,estabilizando,,,2020-03-27,21,2020-09-16 18:31:26
1160,6.47,0.77,2.96,estabilizando,,,2020-03-28,21,2020-09-16 18:31:26
1161,5.8,0.8,2.75,estabilizando,,,2020-03-29,21,2020-09-16 18:31:26
1162,5.88,0.94,3.04,estabilizando,,,2020-03-30,21,2020-09-16 18:31:26
1163,5.42,0.94,2.95,estabilizando,,,2020-03-31,21,2020-09-16 18:31:26
1164,5.25,1.08,3.01,estabilizando,2.9,2.9,2020-04-01,21,2020-09-16 18:31:26
1165,4.97,1.15,2.97,estabilizando,2.9,2.9,2020-04-02,21,2020-09-16 18:31:26
1166,4.5600000000000005,1.12,2.77,estabilizando,2.9,2.9,2020-04-03,21,2020-09-16 18:31:26
1167,4.4,1.19,2.8000000000000003,estabilizando,2.9,2.9,2020-04-04,21,2020-09-16 18:31:26
1168,4.23,1.28,2.76,estabilizando,2.9,2.9,2020-04-05,21,2020-09-16 18:31:26
1169,4.01,1.3,2.68,estabilizando,2.8,2.8,2020-04-06,21,2020-09-16 18:31:26
1170,3.89,1.4,2.65,estabilizando,2.8,2.8,2020-04-07,21,2020-09-16 18:31:26
1171,3.71,1.42,2.58,estabilizando,2.7,2.7,2020-04-08,21,2020-09-16 18:31:26
1172,3.5700000000000003,1.46,2.54,estabilizando,2.7,2.7,2020-04-09,21,2020-09-16 18:31:26
1173,3.34,1.39,2.41,estabilizando,2.6,2.6,2020-04-10,21,2020-09-16 18:31:26
1174,3.22,1.41,2.36,estabilizando,2.6,2.6,2020-04-11,21,2020-09-16 18:31:26
1175,3.08,1.4,2.28,estabilizando,2.5,2.5,2020-04-12,21,2020-09-16 18:31:26
1176,2.97,1.4,2.22,estabilizando,2.4,2.4,2020-04-13,21,2020-09-16 18:31:26
1177,2.89,1.42,2.2,estabilizando,2.4,2.4,2020-04-14,21,2020-09-16 18:31:26
1178,2.89,1.52,2.23,estabilizando,2.3,2.3,2020-04-15,21,2020-09-16 18:31:26
1179,2.85,1.57,2.24,estabilizando,2.3,2.3,2020-04-16,21,2020-09-16 18:31:26
1180,2.83,1.64,2.26,estabilizando,2.3,2.3,2020-04-17,21,2020-09-16 18:31:26
1181,2.75,1.64,2.22,estabilizando,2.2,2.2,2020-04-18,21,2020-09-16 18:31:26
1182,2.66,1.62,2.18,estabilizando,2.2,2.2,2020-04-19,21,2020-09-16 18:31:26
1183,2.58,1.61,2.13,estabilizando,2.2,2.2,2020-04-20,21,2020-09-16 18:31:26
1184,2.47,1.56,2.05,estabilizando,2.2,2.2,2020-04-21,21,2020-09-16 18:31:26
1185,2.36,1.5,1.97,estabilizando,2.1,2.1,2020-04-22,21,2020-09-16 18:31:26
1186,2.28,1.47,1.89,estabilizando,2.1,2.1,2020-04-23,21,2020-09-16 18:31:26
1187,2.19,1.42,1.81,estabilizando,2.0,2.0,2020-04-24,21,2020-09-16 18:31:26
1188,2.1,1.36,1.75,estabilizando,2.0,2.0,2020-04-25,21,2020-09-16 18:31:26
1189,2.04,1.33,1.71,estabilizando,1.9,1.9,2020-04-26,21,2020-09-16 18:31:26
1190,2.01,1.33,1.69,estabilizando,1.8,1.8,2020-04-27,21,2020-09-16 18:31:26
1191,1.98,1.32,1.68,estabilizando,1.8,1.8,2020-04-28,21,2020-09-16 18:31:26
1192,1.98,1.35,1.69,estabilizando,1.7,1.7,2020-04-29,21,2020-09-16 18:31:26
1193,1.96,1.35,1.69,estabilizando,1.7,1.7,2020-04-30,21,2020-09-16 18:31:26
1194,1.96,1.38,1.68,estabilizando,1.7,1.7,2020-05-01,21,2020-09-16 18:31:26
1195,1.94,1.38,1.67,estabilizando,1.7,1.7,2020-05-02,21,2020-09-16 18:31:26
1196,1.91,1.37,1.66,estabilizando,1.7,1.7,2020-05-03,21,2020-09-16 18:31:26
1197,1.89,1.37,1.65,estabilizando,1.7,1.7,2020-05-04,21,2020-09-16 18:31:26
1198,1.87,1.37,1.64,estabilizando,1.7,1.7,2020-05-05,21,2020-09-16 18:31:26
1199,1.88,1.4,1.65,estabilizando,1.7,1.7,2020-05-06,21,2020-09-16 18:31:26
1200,1.89,1.43,1.67,estabilizando,1.7,1.7,2020-05-07,21,2020-09-16 18:31:26
1201,1.9,1.45,1.7,estabilizando,1.7,1.7,2020-05-08,21,2020-09-16 18:31:26
1202,1.9,1.47,1.71,estabilizando,1.7,1.7,2020-05-09,21,2020-09-16 18:31:26
1203,1.9,1.49,1.71,estabilizando,1.7,1.7,2020-05-10,21,2020-09-16 18:31:26
1204,1.89,1.5,1.71,estabilizando,1.7,1.7,2020-05-11,21,2020-09-16 18:31:26
1205,1.86,1.48,1.68,estabilizando,1.7,1.7,2020-05-12,21,2020-09-16 18:31:26
1206,1.83,1.47,1.66,estabilizando,1.7,1.7,2020-05-13,21,2020-09-16 18:31:26
1207,1.79,1.44,1.63,estabilizando,1.7,1.7,2020-05-14,21,2020-09-16 18:31:26
1208,1.76,1.42,1.61,estabilizando,1.7,1.7,2020-05-15,21,2020-09-16 18:31:26
